"ID","Created Date","Updated Date","Owner","Song Title","Performer","Runtime","Location","Snippet(s) of relevant lyrics","Songwriter ","date written","genre","Keywords (type of worker, labor issues, etc)","Submitter Name","Submitter Email"
"d1ce957e-4e7f-4fd7-b256-2fd973941e7f",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Hate My Job","Cam'ron",,"https://www.youtube.com/watch?v=CNviq9qadrs","Yo, I hate my boss
Dude think he know it all
And I know I know it all
But I follow protocol
Hope he's sittin in the casket
Got me sittin' in traffic (word)
It's seven AM (yeah, yeah, yeah)
And I woke up late, didn't even have a shower
Lunch break? Give me a break, a damn half an hour
All this bullshit for twelve bucks an hour (I'm ready to quit)
Why am I working here? It ain't working here
It ain't worth it here, never gonna persevere
Ain't no money for new shoes or purses here
Should've done my first career (huh) nursing yeah
Now I'm sitting here thinking 'bout the work I put in
This verse from the everyday working woman","Cam'ron","2009","Rap/Hip-Hop",,,
"d2348314-5d68-4de2-9701-ac8b206f3e5a",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","A Change Is Gonna Come","Aretha Franklin",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d2fb822f-5e69-4a44-8c02-093e4b4f7779",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bandiera Rossa","Avanti Popolo",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d32c8eb9-fac0-48f9-9d1c-7da9a483d69c",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union Yes ","30-second ad",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d3464dae-8802-48c2-9c24-ed2a1e370f1a",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Paul Robeson","Joe Hill",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d34c5385-d895-45a1-890c-dcd0e049a361",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Solidarity Forever ","Chicago Teacher's Union Strike 2012",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d40ef24c-f6d9-4a67-bbfa-cb84773ba50d",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Elevator Business","SpudWrench",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d47018c0-6008-4364-8e68-c601eabb2dda",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bread and Roses","Pride movie soundtrack",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d4f4a2a7-5781-4017-9ea6-fdf005b86bb5",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","It's Alright Ma ","Bob Dylan",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d5ab18b3-efcc-400f-b509-7ca7b5804564",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Memorial Day Massacre","JoeGlazer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d669aaec-cd66-46ab-a98c-94739437368d",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Bus Driver Blues","Goddo",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d6e18831-50a8-4556-939d-7e6c806ff1e5",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Dreamed I Saw Anne Feeney","David Rovics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d6f7f100-68c6-44ca-991e-1772c3e2e042",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bernie Sanders 2016 Brand New Campaign Theme Song (Official Anthem)",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d76eb10c-aafb-4f6f-b31e-dcedc3d2da27",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Rosa Parks Equality song","Horrible Histories",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d7cccb53-ed07-46d3-9812-f8bec18ad719",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","What Did You Learn In School","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d7dd6a55-9d04-4a26-82a0-177731ef0545",2023-05-22T21:03:13Z,2023-05-22T21:03:13Z,"e0de8187-2f90-40d9-9957-09e790024a8d","Our Life Is More Than Our Work","Charlie King",,"https://youtu.be/W3UPdevb0C4",,,,"Folk",,"Garlock","cgarlock@gmail.com"
"d7e9a628-8111-4a02-95e8-58bd70c7cf38",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Election Blues","Canned Heat",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d82ee742-ffe7-49bf-87e7-6966548e47da",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Internationale","Coral Reivindicativa Revolucionaria"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d8f6fb45-500b-421d-bb22-38816c0369c3",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I'm a Teacher (An Educator's Anthem)",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d9395c55-7a6c-41f8-994b-9996cdf7221b",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","War on the Workers","Adam East & Kris Deelane",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d98035b6-2cc3-48ae-8784-d3b4acd6ca2d",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Workers of the World Unite!","Пролетарии всех стран"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d9b95f61-835d-4860-b6bc-e2d90fd1c97b",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Solidarity Forever","Joe Glazer"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d9c6e754-52ed-4fbb-9d7d-1ac20dacef26",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Workin' for a Livin'","Huey Lewis and the News ",,"https://www.youtube.com/watch?v=9N2CANatVYQ&feature=youtu.be","
Some days won't end ever and some days pass on by
 I'll be working here forever, at least until I die  Damned if you do, damned if you don't
 I'm supposed to get a raise week, you know damn well I won't
Workin' for a livin'
 I'm taking what they're giving 'cause I'm workin' for a livin'
Hey I'm not complainin' 'cause I really need the work
 Hittin' up my buddy's got me feelin' like a jerk
 Hundred dollar car note, two hundred rent
 I get a check on Friday, but it's already spent
","Huey Lewis ","1982","rock",,,
"d9fda455-bea0-4e4b-9686-6dba4a7e1c4e",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Get Back In the Line","The Kinks",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"da53df1e-0607-4e59-9335-45edc5707c29",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Career Opportunities","The Clash",,"https://www.youtube.com/watch?v=jZOrkPIZ1JU","They offered me the office, offered me the shop
They said I'd better take anything they'd got
Do you wanna make tea at the BBC?
Do you wanna be, do you really wanna be a cop?

Career opportunities, the ones that never knock
Every job they offer you is to keep you out the dock
Career opportunities, the ones that never knock","Joe Strummer & Mick Jones","Written: March, 1977
Released: April 8, 1977","Punk Rock",,,
"dadb6d73-ddce-4e72-93f1-315621d9b954",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Kilkelly, Ireland","Anne Feeney",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"db3cd4f1-5579-4155-ab6a-d9cba1363682",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Campbell's Soup Mmm Mmm! Good Commercial 1990",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"dc64c9aa-111f-446b-abc7-75b46454eb8e",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Death of Mother Jones ","Gene Autry",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"dd415466-7ad7-45e7-87ee-41fff941f331",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Power","Martin Luther King Jr. Type Beat",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"dd4b7ce1-4c6a-491f-8746-a0d27ccfce0a",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Alors on Danse","Stromae ",,"https://youtu.be/VHoT4N43jK8","French:
Qui dit étudie dit travail 
Qui dit taf te dit les thunes 
Qui dit argent dit dépenses 
Qui dit crédit dit créance 
Qui dit dette te dit huissier 
Et lui dit assis dans la #### 
Qui dit Amour dit les gosses 
Dit toujours et dis divorce 
Qui dit proches te dis deuils car les problèmes ne viennent pas seul 
Qui dit crise te dis monde dit famine dit tiers-monde 
Qui dit fatigue dit réveille encore sourd de la veille 
Alors on sort pour oublier tous les problem 
Alors on danse. 
———
English:
Studying means work
Working means dough (cash)
Having money oney means expenses
Having credit means debt (or claims)
Being in debt means the repo-man coming
And then you're in deep ####
Being in love means having kids
Saying forever means divorce
Having loved ones says mourning as problems never come alone
Who says crisis tell you world & says famine says third-world
Who says tiredness says awakening still deaf from last night
So we go out to forget all our problems
So we dance
","Paul Haver (Stromae) ","2009","Eurodance, Hip Hop",,,
"df2e81bd-8a9c-4be8-99de-e2c822b7d605",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bella Ciao ","Classical Guitar Arrangement by Giuseppe Torrisi",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"df9f4f57-727b-4d0b-9934-3f9ac1e6a6a5",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Operating Engineer","Joe Glazer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"dfed2d82-ce2a-424e-89f2-024e15c5e91e",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Have You Been to Jail for Justice","Anne Feeney LIVE",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e0177b4c-4429-4ec0-b272-9784296b0c91",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Still Ain't Satisfied","Red Star Singers",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e02d9126-8b4a-4196-b4b8-af514bdc55af",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working Girl Blues","Rose City Kings",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e07f4b84-deea-402d-9ebf-ae3c0e7ea155",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","They All Sang Bread and Roses","George Mann"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e0ccc46a-03a2-4945-ae9f-30412e769ab8",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Brother Can You Spare a Dime","George Michael",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e2321d52-d406-4dba-8100-a7482ad68624",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Misunderstanding","SpudWrench",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e30e1540-a3d0-44f1-a9c2-5a1fb43ead24",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","L'Internationale","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e33d4a03-e585-428a-a59a-0bbd3b955267",2022-12-05T21:56:52Z,2022-12-05T21:56:52Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","You Can't Giddy Up By Sayin' Whoa","Joe Uehlein",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e3647d39-5d5f-44e1-8ae6-626f0bdb2f11",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","NAFTA Blues",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e3742cb6-73ae-42cb-ad3b-0a1f6505dd5d",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Saint Patrick Battalion","David Rovics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e4386068-6cd4-4907-9b99-8adee54d9fd6",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Glory Days","Bruce Springsteen",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e4763c25-a141-4ab7-b6c7-c9e1e3cf824b",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Can't Go Back","Hali Hammer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e4ddf7f4-bc19-4e21-8508-5e2b80e2e93a",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Manic Monday","The Bangles",,"https://www.youtube.com/watch?v=SsmVgoXDq2w","Have to catch an early train
Got to be to work by nine
And if I had an air-o-plane
I still couldn't make it on time
'Cause it takes me so long
Just to figure out what I'm gonna wear
Blame it on the train
But the boss is already there","Prince","1986","Pop ",,,
"e526e5f9-03b3-4618-a729-98c75796375e",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Give Teachers Guns","The Trump Beatles",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e54b9b6c-f16c-4d11-8835-f5cbd5a419ea",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bones in the Desert","Bev Grant",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e55bf905-5eae-4084-ae54-c7ad4659b2dc",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Solidarity Forever","Oklahoma Teacher Walkout Version by Jonathan Marshall",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e602107a-3a39-45a7-ae2c-cfaabc5fc0ad",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Troubadour","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e6722381-6073-4869-95db-cdd8b46d6c91",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Action","Mavis Staples","3:06:00","https://youtu.be/dtjFzI ZfbI",,,,,,,
"e6e1dfbf-25a3-46cd-9b1b-371a389d20b2",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Look for the Union Label ","1978 ILGWU ad",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e6fcc01e-fe81-4622-82cf-69577a826afd",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","9 to 5 Funk Cover ","Love Raptor",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e724693b-a1ef-4bd3-b9d8-b2d242664171",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Take Me Out To The Ball Game","Doctor John",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e874760d-1bdf-4878-bd99-f1c78bbfa0db",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Solidarity Forever","Tom Morello",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e893533e-b2f0-4a38-a885-2c6e42237e6e",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Blanca","Karla Lara",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e8a638f4-246c-4bd7-81d9-1067eb4f4155",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working on a Dream","Bruce Springsteen",,"https://www.youtube.com/watch?v=R3ZMfPXgd M","Now the cards I've drawn's a rough hand, darling 
I straighten the back and I'm working on a dream 
I'm working on a dream  Rain pourin' down, I swing my hammer 
My hands are rough from working on a dream 
I'm working on a dream","Bruce Springsteen","2009","rock",,,
"e8a90398-8167-4601-be03-284b208e5377",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Take This Hammer","Odetta",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e8f91684-aabb-4ecb-844b-48eec643b8b4",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Maggie's Farm","Rage Against the Machine (original version)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e957a346-bdb8-40da-8777-986ed6b5a0f2",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","For Ines & Dante","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e9a75cdb-fa89-490e-b55d-c396b6e4284b",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Marching in the Light","Andres Useche",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"e9fc2b55-7ef5-424b-9e62-914ef354d2de",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Cadence to Arms (Scotland The Brave) LIVE","Dropkick Murphys",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ea1f620b-e250-4c10-aa04-286f6799c22a",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On","Rebel Diaz",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ea762bff-b85c-4bd9-a010-5b8e3cf17584",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Rebel Girl","Hazel Dickens",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"eaad0b4c-d431-4176-bbbc-c15d4fd21533",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Pretty Boy Floyd","Woody Guthrie",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"eb87cd87-de72-4448-9480-cc32d9f6c7bc",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Fannie Sellins","Anne Feeney",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"eba94e7b-9b0a-4bcc-ac64-37f2db387d1d",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Weave Room Blues","Joe Glazer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ebe0815f-18db-4d62-8b22-9c822f30940f",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","My Hometown","Bruce Springsteen",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ecf2d9d3-6c56-4e02-901c-8df1609f7d75",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hard Workin' Man","Brooks & Dunn",,"https://www.youtube.com/watch?v=VcXg8RrylII","I'm a hard workin' man
I wear a steel hard hat
I can ride, rope, hammer and paint
Do things with my hands that most men can't
I can't get ahead no matter how hard I try
I'm gettin' really good at barely gettin' by
Got everything I own
By the sweat of my brow
From my four-wheel drive to my cowboy boots
I owe it all to my blue collar roots
I feel like I'm workin' overtime on a runaway train
I've got to bust loose from this ball and chain","Ronnie Dunn","1992-1993","Country",,,
"ed2a0d68-bca8-42a5-a4ea-b9fbfa32ed10",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Upton Sinclair's The Jungle (The Lion Sleeps Tonight Parody)","'@MrBettsClass"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ed60fa1b-74e1-45ab-bc17-f448a0a53cc5",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Preacher And The Slave","Mischief Brew",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"eea941a3-a131-4e05-a078-de43bf821c07",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Occupy the song","Mike Stout",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"eec1f586-6d48-49e8-825b-47fd29a13be6",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bad Romance","Lady Gaga",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ef268ac5-2f5a-447f-9e55-e691d222047e",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Did Not Come This Far ","DC Labor Chorus",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ef84b4b3-cd78-4d5a-a823-bf3796749a86",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Talking Union","Woody Guthrie",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"efa1d81e-60b3-4427-aaa8-002e1a04d3c2",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","One People, One Struggle","Anti Flag"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"efd5ab59-1f75-41e7-95d8-d35293d47270",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Just Come to Work Here","Anne Feeney (long version)"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f0a85dda-63c4-440e-93d3-319ccf4d1f98",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Workin' Man Blues","Merle Haggard","4:16:00","https://www.youtube.com/watch?v=6EwK0NsKdDY","It's a big job just gettin' by with nine kids and a wife I'll be working long as my two hands are fit to use I keep my nose on the grindstone, work hard every day Might get a little tired on the weekend, after I draw my pay I ain't never been on welfare, that's one place I won't be I wanna throw my bills out the window catch a train to another town But I go back working I gotta buy my kids a brand new pair of shoes","Merle Haggard","1985","Country",,,
"f183fb51-eb9a-4a22-83be-9965f88ca163",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Built by a Picket Line","Seth Newton Patel",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f2cbfa11-5321-405d-a4fc-14ee50e692e3",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Maquiladoras","Anne Feeney",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f4188372-88fe-4b8f-8df8-16a961a04712",2022-12-05T21:56:52Z,2022-12-05T21:56:52Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Yablonski Murder","Hazel Dickens",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f4281479-f51c-4488-85f0-a82873b28a27",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Casey Jones","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f460ff62-10a6-4d2d-af8b-68306fe30555",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Only Turn Right Around Here","George Mann"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f4d43e91-e7b5-4968-a971-f48f0710b620",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","A Little Too Much Sunshine","Ray Korona Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f694b95f-e71c-48ef-9bf5-81f71d5fa3ad",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","None of Us Are Free","The Commissionaires Bass Cover",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f6991580-610d-4760-a4ad-fba693f38db9",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Georgian Luddites!","Horrible Histories",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f748c71e-5aa2-464b-b997-c95502862dbe",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","15 Dollars an Hour","Dave Rovics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f7b44180-ba8b-41cb-bb47-e6ca1dca922e",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Eyes On The Prize","Joss Stone video (from the movie  Sountrack For A Revolution)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
